outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
WCST Block PE Blocks,200,0.001692921759700039,0.006850668995412312,0.011568839840177758,0.014261334763605915,0.005157747235712273,0.7994417348578122,0.004718170844765446,0.35648761197714196,0.002692494923428157,0.5129373984893877
Sustained Attention Index,200,0.01602412014647636,0.017631953240645704,0.017650136287647222,0.021498146968262244,0.001607833094169342,0.9565941048305252,1.8183047001518737e-05,0.9528033199976773,0.0038480106806150216,0.35964257943506317
Sustained Attention CV Slope,200,0.04485704923341893,0.04797251792994839,0.04876250475783839,0.04877222039800544,0.0031154686965294554,0.8882711494960552,0.0007899868278899991,0.7192359904993115,9.715640167051731e-06,0.969972985271534
Sustained Attention Tau Slope,200,0.04179394205260634,0.04739653080824735,0.04911933347886144,0.05933982110826164,0.005602588755641014,0.7672921377188366,0.0017228026706140875,0.5715564478660754,0.010220487629400199,0.11195849176320441
Sustained Attention Accuracy Slope,200,0.012165296699712225,0.013079227729004939,0.015868118583080237,0.018628836567427975,0.0009139310292927139,0.9807467206827033,0.002788890854075299,0.5260155648804773,0.002760717984347738,0.49454687173374157
Sustained Attention RT Slope,200,0.009205929453940054,0.012700157385034494,0.018709322142008267,0.018905122847941103,0.00349422793109444,0.8762221168575283,0.006009164756973773,0.22699452577832496,0.00019580070593283594,0.8264228581909112
Cross-Task CV,200,0.005552551643002945,0.011200349430402268,0.011262031400666284,0.011462576313651107,0.005647797787399322,0.7751983655817198,6.16819702640159e-05,0.9188784540339031,0.00020054491298482358,0.8448077072043461
Cross-Task Range,200,0.09201395469432716,0.09839888864765434,0.1091843568163473,0.12497742499660791,0.0063849339533271765,0.7119837557686886,0.010785468168692969,0.140817421092244,0.015793068180260605,0.09191681647230966
Cross-Task Mean,200,0.07660122926796287,0.08417375045655162,0.09515336994427348,0.11510060585976267,0.0075725211885887544,0.6590266933948855,0.010979619487721859,0.12555994502856277,0.019947235915489192,0.06717040116678544
Cross-Task SD,200,0.09580698374595409,0.10019315497993442,0.10845708722794978,0.12376100149560398,0.004386171233980329,0.8143648469338314,0.00826393224801536,0.20074696902365557,0.015303914267654206,0.08881205363057404
Cross-Task N Tasks,200,-inf,-inf,-inf,-inf,,5.2486091186720846e-70,,0.1566481335596983,,0.7173590629959814
